"pid","assessed_value"
4894,585464.998739002
4895,313641.552030009
4896,167286.979088441
4897,259447.906547288
4898,167843.311283044
4899,346071.491715355
4900,201275.338248096
4901,250259.120037258
4902,163841.481725299
4903,39750.028691472
4904,37491.1745318056
4905,37145.9520021886
4906,297767.216884148
4907,176760.487245497
4908,675114.11708639
4909,84143.7164289141
4910,99974.2806888577
4911,345393.481943954
4912,52222.7910941304
4913,79895.4385316572
4914,82863.26194698
4915,881576.202420048
4916,806265.659825127
4917,246888.45577234
4918,203007.931421366
4919,319782.054171086
4920,249777.411570465
4921,1336242.72424685
4922,33106.1341454349
4923,328537.053198698
4924,296258.005016208
4925,66417.157660445
4926,536857.157188196
4927,254911.701520862
4928,29288.178063859
4929,494620.778851383
4930,59324.8370607059
4931,79972.7627058162
4932,267826.51576482
4933,139356.780649005
4934,233841.815049403
4935,632272.484097146
4936,342601.532473135
4937,151760.014168498
4938,512276.482230798
4939,144879.563666046
4940,431693.564629972
4941,39684.0553506046
4942,463581.577661127
4943,119391.495921546
4944,121378.110776586
4945,179997.557548137
4946,126635.267298356
4947,543455.158188525
4948,805756.117052227
4949,1052787.11312588
4950,706377.219381497
4951,222783.455947385
4952,1920699.73639996
4953,145760.276789222
4954,301773.603743179
4955,692452.453239902
4956,187568.344852423
4957,418597.210563636
4958,239813.14761189
4959,38630.8787160891
4960,216520.962837948
4961,259328.750000177
4962,181641.937131389
4963,298192.351136283
4964,88109.6534232824
4965,281207.418763562
4966,74752.0207007591
4967,127277.207415452
4968,192547.769939819
4969,321040.618852759
4970,258587.227949588
4971,167822.761816046
4972,189871.677773263
4973,575750.188369227
4974,849522.940864119
4975,889401.995080446
4976,1097401.18065676
4977,98578.3086226215
4978,181455.492343287
4979,70250.1052917451
4980,122761.593256047
4981,329427.672369428
4982,243350.466747998
4983,62646.6441163339
4984,62362.7425410795
4985,67556.2054150072
4986,166174.936693649
4987,91180.9669238298
4988,255903.160994615
4989,235672.901453029
4990,225121.669809633
4991,296039.207412904
4992,63344.27943288
4993,108528.916978008
4994,119680.147571418
4995,784390.985152247
4996,150349.828005927
4997,248957.712162153
4998,331443.993809519
4999,163878.795681051
5000,131910.794167242
5001,314128.411091868
5002,150392.407266061
5003,274472.628487469
5004,65875.8564672757
5005,1019606.36762389
5006,317607.612444145
5007,54379.70795289
5008,225095.885805849
5009,262471.396177694
5010,205438.238114039
5011,249150.376069675
5012,205735.1157096
5013,376359.412625897
5014,567578.376334679
5015,142297.515041285
5016,164447.702354646
5017,873358.212274346
5018,286987.09312039
5019,60384.6546245701
5020,50427.5800387732
5021,440398.874614778
5022,418780.902594015
5023,364351.162583103
5024,396459.18612731
5025,239741.224711812
5026,158937.944403899
5027,502382.333693077
5028,733564.674904327
5029,214607.362570138
5030,144815.144079068
5031,303487.941640313
5032,205112.57380698
5033,387674.566488203
5034,94839.1616523482
5035,211347.194769396
5036,53362.7911643971
5037,259801.183754445
5038,263391.506812201
5039,184049.783958816
5040,453720.878852203
5041,343229.362977967
5042,345167.564101647
5043,233506.763722565
5044,172879.345769402
5045,195402.732302099
5046,68314.1313046626
5047,49242.6243374847
5048,281709.526369269
5049,251206.855330094
5050,167417.596592695
5051,197824.709206318
5052,412186.226879639
5053,188742.698727266
5054,257817.751909011
5055,246382.325012044
5056,493321.131729405
5057,446881.092218177
5058,112753.911092867
5059,97851.2216080707
5060,288212.854256577
5061,146545.743517209
5062,87365.9536006887
5063,277136.328619274
5064,51456.9920402108
5065,114216.064704839
5066,629203.704326183
5067,273309.223108146
5068,431581.985267771
5069,239029.142590027
5070,41798.6306785302
5071,2544800.60652342
5072,480847.907601815
5073,124615.663800962
5074,96870.6739144666
5075,175549.591402867
5076,388711.668667826
5077,254654.77356205
5078,306428.928188897
5079,189150.998090657
5080,66989.3174635365
5081,243783.101306672
5082,191638.402677123
5083,262097.912578271
5084,188021.771420873
5085,186298.624731069
5086,1613701.23770717
5087,415443.927691704
5088,146341.531974701
5089,218254.975742701
5090,256055.397977045
5091,207900.892848659
5092,465316.659742424
5093,522754.091067002
5094,209063.45943903
5095,171535.985251097
5096,372002.619221891
5097,109960.283896535
5098,357113.14471773
5099,238496.54137441
5100,332636.786206608
5101,190378.484167502
5102,348970.251138894
5103,298840.178217783
5104,196378.525612462
5105,210401.228065775
5106,97173.0617955931
5107,251323.903082723
5108,456231.135711888
5109,154282.422200139
5110,238205.275467837
5111,419055.488352695
5112,368579.83812734
5113,316995.805074039
5114,265963.606798069
5115,128858.507497454
5116,368069.259463022
5117,311016.470549871
5118,235345.521519123
5119,245953.819649433
5120,336857.273396445
5121,179226.245604277
5122,73302.7679872611
5123,295634.388526063
5124,249648.535009266
5125,141816.42563833
5126,133107.548203817
5127,138071.02433605
5128,6205.79907793307
5129,137186.681504431
5130,415576.597014797
5131,171741.862222672
5132,503695.884273194
5133,966478.881643988
5134,157713.365225268
5135,34976.5890785947
5136,284291.532361909
5137,275296.721999747
5138,90735.0575831123
5139,34078.2309651248
5140,478622.85197049
5141,369235.362864347
5142,234435.920368626
5143,351346.209926463
5144,679273.357421114
5145,625475.611563114
5146,197176.416750813
5147,175661.908199822
5148,493052.755182564
5149,524014.000129239
5150,97352.619519675
5151,720664.8538001
5152,360965.679492355
5153,233964.680810948
5154,423926.107767804
5155,124952.182340017
5156,481499.481786322
5157,218826.701128964
5158,227901.348365418
5159,767545.282856559
5160,174405.767529044
5161,53758.7633085467
5162,90328.8567495487
5163,265370.057343487
5164,305415.314838571
5165,197889.525669936
5166,347198.482770201
5167,194574.367238981
5168,68221.3369650796
5169,131266.49028148
5170,288360.520155023
5171,91374.2281442418
5172,75201.5202180337
5173,139988.290669528
5174,366043.67427986
5175,431112.179694311
5176,56231.1676197613
5177,87195.2667028683
5178,115813.729800266
5179,332290.206297674
5180,167154.685111836
5181,208883.609532358
5182,60273.0980707332
5183,35972.3888824984
5184,136069.564379522
5185,580439.327613815
5186,241198.415857187
5187,325306.46612541
5188,128164.852913559
5189,159290.056543071
5190,266495.124900868
5191,104552.352910811
5192,241680.81982794
5193,34363.3777664353
5194,579877.860758729
5195,163063.243369979
5196,419153.06144076
5197,105089.577293229
5198,366893.313360191
5199,727221.26059834
5200,185338.076992904
5201,347355.489682508
5202,107984.344878195
5203,96455.701766807
5204,40168.5557064554
5205,289578.422117178
5206,314664.431592456
5207,241125.448756413
5208,575475.667403256
5209,237991.213751397
5210,284811.177909077
5211,122092.961704727
5212,482249.890984339
5213,123415.407450645
5214,230573.756907724
5215,240061.114770503
5216,377990.35451975
5217,409610.254858048
5218,349552.487570009
5219,661067.038002641
5220,236807.201282384
5221,370157.784358438
5222,233799.599720907
5223,117215.383430628
5224,475282.800590484
5225,512762.919604326
5226,172675.466284815
5227,1498931.91960076
5228,236279.37681419
5229,124761.764616594
5230,816833.601509654
5231,320129.213892761
5232,240741.428132647
5233,338520.895884292
5234,481042.861701205
5235,329420.321772802
5236,304153.099447069
5237,88992.8799850998
5238,179789.840342864
5239,68677.4700098069
5240,232669.137856785
5241,248563.235754094
5242,278911.707920952
5243,152695.342500999
5244,434583.358309443
5245,150045.483612474
5246,61875.8712461956
5247,27680.3414361935
5248,724371.839291716
5249,102335.564016337
5250,370089.530211282
5251,193453.699553026
5252,130697.46987498
5253,301004.815950142
5254,274323.365059239
5255,118906.869033589
5256,34143.8851790186
5257,357493.38091444
5258,211480.762409676
5259,299159.92535386
5260,216591.540089533
5261,294058.441301775
5262,351008.556674388
5263,719345.671063422
5264,375763.984996264
5265,56166.4828741383
5266,114667.467080419
5267,65499.1874132709
5268,96609.9464670088
5269,175565.646201214
5270,59983.2853505444
5271,173260.946022961
5272,2346518.87928473
5273,295317.82420779
5274,115356.834796027
5275,1581426.95304785
5276,1136062.30580708
5277,190137.692611286
5278,309595.633007147
5279,296120.105421839
5280,172663.015799941
5281,105930.439657449
5282,142420.706364661
5283,99558.8767659973
5284,240940.129311493
5285,365971.948963789
5286,320107.817537518
5287,124023.058940805
5288,347267.324409891
5289,219797.40279015
5290,244405.635815318
5291,77040.1124204161
5292,1848269.93239155
5293,82872.0873817167
5294,180085.821017078
5295,158448.435758119
5296,77408.2056944754
5297,451233.379293979
5298,109132.130173025
5299,57121.4587010346
5300,305477.033563625
5301,268695.693568891
5302,302348.729763526
5303,219994.930072348
5304,168630.805266323
5305,192616.022662317
5306,322177.239001693
5307,383866.194042059
5308,358970.029083812
5309,91325.1001960358
5310,710527.986289394
5311,280931.798476992
5312,87581.2547448806
5313,249756.151655922
5314,176319.893300708
5315,398628.66157805
5316,48816.2508701918
5317,187644.32632814
5318,195732.592324455
5319,176336.31018185
5320,383620.033410505
5321,80873.7771624493
5322,84484.1876137021
5323,301449.606721136
5324,357219.340996062
5325,764328.615098333
5326,246023.341154858
5327,577468.748794896
5328,1282799.81785193
5329,31883.0581571947
5330,163503.692560389
5331,826867.014996021
5332,129172.925200849
5333,389465.366250602
5334,258898.181201264
5335,34188.3592627192
5336,50047.81673715
5337,87588.9588457916
5338,376526.253646156
5339,392940.991652028
5340,268338.563501717
5341,111540.71169636
5342,63478.0497904664
5343,70664.8781867685
5344,231353.672962071
5345,1707318.76343558
5346,205663.814591384
5347,334563.4430408
5348,321717.28323395
5349,30250.9154428294
5350,128717.029480912
5351,164588.731189687
5352,54198.0861870522
5353,117980.587410986
5354,142654.410513137
5355,264290.846414408
5356,63204.3701087806
5357,206603.002010359
5358,105198.98707297
5359,296775.390236665
5360,41081.2337219975
5361,292152.881979914
5362,244825.898968217
5363,155433.216995754
5364,130764.177788246
5365,73965.9781992783
5366,216409.015159498
5367,68745.6313295038
5368,595884.896303706
5369,436201.647666776
5370,475457.525202448
5371,221399.121502043
5372,56708.1112754878
5373,222731.573648224
5374,104842.520201465
5375,190598.440438559
5376,101090.263232128
5377,172592.676238458
5378,295373.327542565
5379,145531.653029046
5380,268734.543423784
5381,353264.632058443
5382,326123.555602245
5383,243402.672486904
5384,277432.378711156
5385,259207.975977671
5386,307512.202228332
5387,244938.481207362
5388,233032.956007584
5389,95443.0367626571
5390,161078.935198555
5391,113471.332756767
5392,501238.816714488
5393,1054184.73957685
5394,255554.968308099
5395,199066.427753928
5396,368301.689261227
5397,318769.540082416
5398,494404.937695965
5399,194586.988816695
5400,125952.523859732
5401,289594.943342108
5402,89924.3850247858
5403,218012.472880247
5404,512122.718612845
5405,114544.102855968
5406,345459.575442469
5407,181079.246651059
5408,149190.604145215
5409,175499.025904798
5410,218449.44201031
5411,676421.946118357
5412,305838.287971941
5413,300062.340709519
5414,138553.431558773
5415,224183.985692459
5416,287272.10233387
5417,257914.926943575
5418,40257.0976126317
5419,336090.71157529
5420,269988.49307542
5421,282702.499945457
5422,166558.618643742
5423,147519.72098723
5424,198389.174155521
5425,48482.9942708298
5426,73298.5253332706
5427,209261.421815339
5428,326690.45975657
5429,117212.708815981
5430,442558.820345827
5431,1201529.68622986
5432,67102.2384005192
5433,74317.9585430658
5434,251046.846935701
5435,156265.910259094
5436,139571.834180768
5437,194802.553801106
5438,237773.127406821
5439,164121.005012158
5440,65095.9320051201
5441,306285.286032971
5442,1047977.92770654
5443,192749.038651282
5444,590344.482156318
5445,479029.870583989
5446,518795.177950137
5447,1032979.25930972
5448,380220.678415443
5449,255627.778621608
5450,571728.891014835
5451,417600.122909782
5452,306348.298053745
5453,556650.162363716
5454,304671.595634235
5455,1678683.25735345
5456,89980.309093473
5457,178134.271660345
5458,101041.650176409
5459,211286.652911858
5460,373782.321138763
5461,373793.834904849
5462,481882.19051039
5463,1022893.33017956
5464,94993.5946771428
5465,836246.068789716
5466,361371.902682767
5467,224849.687733779
5468,1143877.53787185
5469,155008.777976647
5470,181466.778754545
5471,132215.012155142
5472,871960.194349935
5473,451557.843099856
5474,680888.476500682
5475,115207.981527797
5476,186714.132760941
5477,248354.08837563
5478,195788.118129237
5479,239057.636429723
5480,552803.259608145
5481,164022.414221164
5482,293729.53803538
5483,219671.359586276
5484,583133.121502774
5485,276047.837894095
5486,240740.304225585
5487,134667.480352925
5488,287096.452905999
5489,294103.569606813
5490,210108.282540243
5491,245019.927115238
5492,181216.649312721
5493,327952.740459877
5494,440256.502584732
5495,159463.725707915
5496,2018450.61937102
5497,96535.8547740325
5498,157994.526863778
5499,228205.053853642
5500,635539.05329334
5501,221399.274269638
5502,100048.198060584
5503,329940.725219184
5504,214276.137253423
5505,74974.0401008645
5506,305132.657130056
5507,85420.4818068486
5508,141801.239375463
5509,225192.983346576
5510,207211.797679051
5511,1436582.11224026
5512,90532.4488254714
5513,103026.780949709
5514,168255.205719358
5515,273846.616477869
5516,257238.84298585
5517,566948.029559751
5518,94347.5564227018
5519,204476.894573097
5520,122244.905117521
5521,264170.158698536
5522,325459.788582046
5523,597198.653423252
5524,44127.8946474551
5525,258414.540518923
5526,261533.036961083
5527,88726.2319404215
5528,298582.277507039
5529,265751.609612714
5530,313532.318858144
5531,81094.073943582
5532,65042.7217810982
5533,207531.7752602
5534,238385.780234901
5535,1176099.66125959
5536,350812.702292151
5537,455655.403269441
5538,185851.18118908
5539,225085.742430967
5540,291159.256038176
5541,387711.064499849
5542,394853.12624956
5543,160741.14312232
5544,403334.757989811
5545,909919.616858245
5546,395877.169838761
5547,200837.47850047
5548,495962.344451088
5549,1399237.21614144
5550,270957.778151149
5551,223666.543325207
5552,81662.004778295
5553,355575.34507712
5554,359489.978994544
5555,177136.060060917
5556,527504.678212192
5557,99589.3174247971
5558,369780.647918307
5559,192326.204750389
5560,91461.3935540244
5561,161563.123816725
5562,668258.111987054
5563,611061.826741258
5564,189291.705679047
5565,67763.9198328446
5566,272178.551962982
5567,170011.916501928
5568,281087.732446281
5569,291514.785142274
5570,172356.85925539
5571,65955.9421787349
5572,28118.5037719891
5573,144531.857081691
5574,58017.988912917
5575,244816.244372997
5576,344852.491575014
5577,260323.812677099
5578,556843.914704398
5579,222560.305749496
5580,175751.666972233
5581,37577.8613164616
5582,824361.949744547
5583,391918.165897879
5584,289513.097851446
5585,221447.062313674
5586,156585.367026292
5587,244475.165848656
5588,121141.529910874
5589,236048.119203488
5590,189873.291202949
5591,676552.954195505
5592,280309.925347905
5593,318486.004774704
5594,26458.6498612224
5595,67201.3757589192
5596,375102.132436711
5597,226598.624251033
5598,380923.218224266
5599,188957.06898236
5600,217930.898095324
5601,269931.077756697
5602,219057.428465172
5603,90067.3533964007
5604,342698.253548238
5605,283941.723867714
5606,54824.7347563198
5607,323811.799427298
5608,229851.287573282
5609,203156.189185661
5610,185566.733909707
5611,207770.787636396
5612,65630.9709095484
5613,345864.89090616
5614,275505.309975287
5615,307185.362431163
5616,349576.984879169
5617,297036.409608094
5618,252078.989768351
5619,175556.456147297
5620,654098.05927566
5621,175325.612821266
5622,288737.963086618
5623,188716.500612243
5624,125297.470137833
5625,119229.907804698
5626,211943.531503942
5627,255226.794357825
5628,216160.731310982
5629,1000670.64335833
5630,109721.19282665
5631,110454.712687058
5632,630693.173498344
5633,160556.428820991
5634,302696.740733855
5635,520178.886461831
5636,83465.4659912774
5637,500875.15257861
5638,92648.7820948836
5639,352014.42610221
5640,228591.165023848
5641,250797.331518453
5642,157969.560997104
5643,163565.390295925
5644,404606.379720038
5645,208520.629935492
5646,131859.322232892
5647,133191.173966156
5648,701480.212557709
5649,367598.539307407
5650,105461.916097871
5651,371181.951916132
5652,727455.29003583
5653,502736.206519933
5654,413483.207335067
5655,961088.636132601
5656,269128.692441102
5657,84355.0410103672
5658,63948.8417883424
5659,188889.857258678
5660,196158.629035921
5661,280918.165139005
5662,47309.2892091384
5663,126689.397138468
5664,424489.54669836
5665,94635.9619916516
5666,64128.4578898091
5667,153612.673314932
5668,81523.4038166751
5669,198064.866979132
5670,246336.004309018
5671,253977.852464805
5672,180451.061089152
5673,303236.886230509
5674,485761.57911611
5675,166096.53901656
5676,292467.479491695
5677,273973.80354207
5678,200108.952340846
5679,523588.487254547
5680,818932.35161444
5681,375753.971699773
5682,119490.694442186
5683,409134.696946344
5684,160351.508655086
5685,645743.875165537
5686,201653.563273301
5687,39423.8632109766
5688,170462.869215104
5689,1205564.32215988
5690,233121.151949281
5691,245744.838111439
5692,71839.7692438356
5693,201963.362481
5694,446579.917617772
5695,113964.87319046
5696,493016.491756062
5697,193406.7818822
5698,677764.270257938
5699,673819.769540999
5700,67840.2003845054
5701,176462.611439128
5702,97185.0206136776
5703,600347.235266822
5704,57379.3069438684
5705,59439.5212691436
5706,498210.305515289
5707,204088.419005632
5708,230185.212946077
5709,127667.390565483
5710,329725.907927202
5711,371388.679668043
5712,86234.4645640468
5713,258301.088402231
5714,375933.962903111
5715,210498.444491747
5716,142611.047387149
5717,213384.691886363
5718,494924.385266116
5719,132057.280902955
5720,134264.099793582
5721,327656.59796021
5722,630860.128052074
5723,68511.0160694361
5724,380021.055069252
5725,559008.315398392
5726,390710.52693201
5727,238956.977413458
5728,294530.259996607
5729,430173.910748489
5730,332134.930486747
5731,419057.320598696
5732,493036.080695663
5733,306973.818295245
5734,219350.399979089
5735,684481.832177758
5736,815703.946294964
5737,240641.840438018
5738,56188.1364285992
5739,449810.177464911
5740,639856.804485234
5741,591839.217096397
5742,438550.906754596
5743,46511.3186939935
5744,128306.841787981
5745,591591.211772228
5746,585866.120478914
5747,276086.679079634
5748,242558.113547596
5749,162873.348514789
5750,221674.521636001
5751,346592.664861905
5752,41286.5133469382
5753,331625.51491217
5754,55684.1595488597
5755,504872.168990082
5756,77832.6495694126
5757,201977.394888899
5758,336115.982918524
5759,203220.188604161
5760,198855.071777553
5761,103765.476110561
5762,227284.322767796
5763,270245.163291676
5764,258635.674591585
5765,443855.477560841
5766,207090.156113637
5767,621885.049070371
5768,193014.705114644
5769,391406.940126042
5770,145079.080455052
5771,81605.6520929667
5772,443622.383879249
5773,457246.57384337
5774,284456.637604592
5775,141576.697858573
5776,179513.116411298
5777,276130.384643902
5778,164887.074996751
5779,48787.2380539344
5780,167018.002071774
5781,188280.057370483
5782,734543.51874433
5783,240333.261166017
5784,607416.140881186
5785,289441.492638259
5786,67033.4155841877
5787,282291.101841088
5788,322938.611787929
5789,222409.56578085
5790,215715.065781916
5791,514599.870509732
5792,517058.807245731
5793,142763.131202889
5794,207149.646149554
5795,54153.7528993834
5796,223422.426520981
5797,352307.903380239
5798,311318.756675077
5799,227197.791705268
5800,57879.3748813366
5801,280624.661031149
5802,94222.4105889316
5803,52256.0016538534
5804,556238.562997438
5805,313751.650115117
5806,344032.856730991
5807,200941.899824963
5808,357363.691789828
5809,450389.089230128
5810,97575.4754322019
5811,75668.7507489739
5812,568148.389812331
5813,316761.616140208
5814,216795.412001235
5815,38795.7036147933
5816,126122.67170295
5817,175781.924066043
5818,297474.584007317
5819,43534.5611473775
5820,205547.741675629
5821,284486.463718801
5822,215041.03160842
5823,219241.932172973
5824,57688.1556414717
5825,261506.70255375
5826,119511.078760497
5827,209204.786314356
5828,69873.5075002107
5829,410988.439384234
5830,34903.717016033
5831,1348782.49542433
5832,216388.6256462
5833,188998.839586053
5834,276588.952560017
5835,275598.185347373
5836,738517.712003658
5837,395480.223186889
5838,346343.910009907
5839,329191.063993625
5840,447492.307864991
5841,292894.13890474
5842,628698.95971341
5843,405811.825238776
5844,218501.498578435
5845,240892.917007331
5846,148224.991200295
5847,108383.484834818
5848,566624.537727416
5849,460429.446801405
5850,237060.196611204
5851,233109.244985139
5852,250628.813542421
5853,405778.178879424
5854,297399.741434265
5855,448772.742334252
5856,273955.691554239
5857,387560.071711655
5858,190505.83163673
5859,332219.093144225
5860,448289.175372322
5861,139822.247047768
5862,206368.713702838
5863,341999.760286648
5864,192848.314252328
5865,495113.271411623
5866,289086.96232109
5867,232877.198973163
5868,88769.7306166301
5869,166239.167161977
5870,325140.45738072
5871,108295.432790862
5872,98396.5035108311
5873,93461.7253725193
5874,200538.051880454
5875,387946.480088921
5876,53490.5789642307
5877,281839.90926307
5878,310703.989099147
5879,499976.358247137
5880,464871.663884593
5881,78444.6323917913
5882,82529.7726220211
5883,58470.728023069
5884,227089.00815963
5885,252553.183867028
5886,263229.296960569
5887,450932.443335321
5888,307604.388809706
5889,215669.414497011
5890,119963.580369466
5891,474199.980024535
5892,98201.175467999
5893,447779.785526049
5894,168955.833593042
5895,680474.021974406
5896,270008.427644428
5897,165185.892084187
5898,71622.9044337409
5899,163733.25953687
5900,331301.031501392
5901,344920.568427792
5902,301943.271230388
5903,253559.622194222
5904,427090.047445565
5905,82466.4949678412
5906,237694.194228132
5907,54592.3696113645
5908,266957.350979729
5909,63969.9148130068
5910,452490.430886419
5911,145090.32494213
5912,505218.215704289
5913,126222.123754122
5914,236108.903162811
5915,9094.77757983012
5916,252732.183836197
5917,164261.945251965
5918,160880.660754106
5919,409575.937203537
5920,86411.3312610508
5921,136957.811541409
5922,104547.185465435
5923,600248.470461674
5924,603741.376027975
5925,965729.411098233
5926,348033.072242654
5927,83693.6621237355
5928,45481.5643408313
5929,378264.515629832
5930,358427.387273809
5931,196825.830117162
5932,174763.398947187
5933,245154.40832197
5934,190519.183207745
5935,280918.598266166
5936,482588.811522749
5937,601991.95341166
5938,215315.422382367
5939,352090.873461304
5940,1115692.54308836
5941,77882.7846050521
5942,189135.236982649
5943,429479.202960608
5944,125842.945530337
5945,1621548.09182881
5946,216781.318525779
5947,288622.468443704
5948,582216.132473964
5949,138150.518057858
5950,237952.32035955
5951,1631231.69699986
5952,42118.5351283634
5953,160633.1214699
5954,207467.819964415
5955,276502.843543984
5956,224393.734034964
5957,111481.024686323
5958,165323.663695139
5959,316207.875915799
5960,89958.6462330189
5961,190146.843634834
5962,233182.90156507
5963,179539.827762069
5964,989043.179370432
5965,226880.770333804
5966,114614.585056907
5967,173629.960591964
5968,504238.975844635
5969,303669.398121475
5970,203716.914895792
5971,174353.454964141
5972,1437749.40756514
5973,133125.898908806
5974,598215.161012324
5975,146928.689508594
5976,272707.227284082
5977,369358.645593774
5978,166742.963056101
5979,30226.4971301237
5980,96572.0367121781
5981,127227.155219801
5982,685276.391690495
5983,101578.467047892
5984,74413.7527660853
5985,165444.713051736
5986,167415.604301569
5987,462999.160436248
5988,90163.0823773747
5989,309039.117595413
5990,352901.73341096
5991,296989.569162696
5992,818013.474031837
5993,191892.379159914
5994,141443.128341773
5995,546042.686660142
5996,36411.0597865697
5997,479551.741904312
5998,391672.359808406
5999,160567.90231384
6000,430804.164908985
6001,562718.530709227
6002,907078.450695969
6003,83324.3380897327
6004,338110.40982018
6005,495159.05031981
6006,189786.207136875
6007,241035.714994813
6008,389271.311848835
6009,97510.0990540056
6010,182352.944424251
6011,110726.261273632
6012,356408.97991297
6013,243391.915591501
6014,282743.089399301
6015,563051.972288615
6016,315690.227498615
6017,281098.031711838
6018,94277.1237832768
6019,54137.8912896481
6020,343340.222546301
6021,143067.398620094
6022,365669.012634035
6023,347608.045741796
6024,168407.801925381
6025,99863.8445247608
6026,180404.318419374
6027,201959.892483497
6028,108832.196512116
6029,460717.317884897
6030,233813.9389933
6031,422395.422175199
6032,195417.256646139
6033,271706.796746923
6034,136329.927037962
6035,172832.468280801
6036,166989.158424118
6037,115633.044542617
6038,143188.505393498
6039,487998.675051922
6040,354747.865308391
6041,56606.1562369935
6042,218090.528418678
6043,113512.885356557
6044,622297.235770495
6045,891749.824187299
6046,475269.556719314
6047,493512.91684527
6048,77649.9095455145
6049,204615.877033263
6050,33044.8699395746
6051,66153.7940777648
6052,133300.177150429
6053,230588.377403433
6054,456537.405159087
6055,358518.577125957
6056,151508.967285069
6057,62262.8324063935
6058,79246.575384235
6059,195938.565174872
6060,171872.403858314
6061,402077.457964903
6062,71709.0641787104
6063,356191.324480329
6064,69544.3164344197
6065,133699.585438866
6066,278881.293604705
6067,347248.069025659
6068,742263.369757648
6069,314061.120647241
6070,625776.744195887
6071,108673.48656427
6072,287506.288117161
6073,147336.97790866
6074,536650.230718711
6075,302696.106080511
6076,178718.389070267
6077,2805950.05610688
6078,300894.917188747
6079,199112.472717742
6080,138240.471471995
6081,149374.484683018
6082,183710.914509828
6083,58987.3584591931
6084,302700.546273747
6085,1245711.08311168
6086,605469.534810635
6087,300806.444146187
6088,184036.703337923
6089,104557.104170284
6090,232284.53307005
6091,378928.703834149
6092,379955.640155723
6093,71082.1358138113
6094,192307.552366008
6095,181148.797491874
6096,181835.622560331
6097,604256.546964126
6098,108536.842618445
6099,784883.448266929
6100,35604.8653497654
6101,341065.583563401
6102,297448.762658084
6103,184237.873928992
6104,221447.039736883
6105,138290.897006175
6106,177663.628169281
6107,276240.471831598
6108,721568.480719873
6109,78305.963863824
6110,174116.90543167
6111,231418.626445461
6112,541411.615223672
6113,168098.646504608
6114,282879.077981206
6115,695206.103693162
6116,419626.314463807
6117,353944.945093138
6118,1166298.75996061
6119,239445.003005802
6120,170721.380877585
6121,92427.4192012762
6122,320615.858293922
6123,708286.056860817
6124,199298.157120956
6125,123295.883472003
6126,938117.05922076
6127,602212.363955886
6128,127573.779707941
6129,263143.903862023
6130,154521.086557712
6131,262728.574315766
6132,369644.911972308
6133,173020.768096333
6134,249893.113962643
6135,379850.898958678
6136,252826.090603754
6137,338598.290724442
6138,128624.980866649
6139,155209.78285333
6140,90484.8627292319
6141,277655.912136603
6142,352447.312141068
6143,250018.726993744
6144,149372.903046868
6145,204677.156525726
6146,31491.4048474032
6147,420317.806351839
6148,285579.996977767
6149,452442.443738328
6150,339285.784650768
6151,164403.638462021
6152,604983.666161727
6153,445293.922129097
6154,289775.040283171
6155,244605.747360378
6156,251693.138892958
6157,209997.625364557
6158,336723.157362901
6159,209096.433424992
6160,271050.768372047
6161,102500.632064323
6162,135289.677726816
6163,56942.0840007349
6164,381474.108278654
6165,139896.332078087
6166,69006.741627709
6167,575142.231900476
6168,257202.11375491
6169,315888.622601204
6170,66130.1845233664
6171,450154.604642482
6172,80213.6814218229
6173,286080.536083534
6174,280857.878771514
6175,168557.190065524
6176,271336.347326709
6177,29432.261083362
6178,48625.19738587
6179,71459.671092281
6180,829595.183605852
6181,132925.30707327
6182,327523.046848699
6183,350957.407080977
6184,80591.5906289641
6185,146444.706985104
6186,342401.129180352
6187,174817.554639015
6188,246914.97037563
6189,758390.206773088
6190,261683.4233376
6191,357943.597037955
6192,444027.955438393
6193,194974.772003642
6194,253949.283235774
6195,167919.110204183
6196,107786.038920507
6197,878302.44170402
6198,205643.773470635
6199,373288.035219226
6200,255279.572991209
6201,521289.417366684
6202,34114.040790225
6203,116394.608795966
6204,487702.640782029
6205,619776.57577968
6206,182165.501132551
6207,76871.2976109693
6208,64341.3444871814
6209,93748.1481784276
6210,438556.793376915
6211,246785.80245506
6212,334227.398482183
6213,29237.6788281112
6214,130392.860655516
6215,45108.4498424684
6216,72523.9980236466
6217,105220.611211454
6218,110345.123377153
6219,174017.049190697
6220,452570.884126271
6221,191192.284986112
6222,95050.7735306204
6223,69723.5488393987
6224,447718.49943565
6225,253622.32738844
6226,405401.264542133
6227,80518.3066143494
6228,234857.748188034
6229,456427.703171911
6230,158937.629610657
6231,541212.465419773
6232,189662.835052577
6233,391377.731779112
6234,563152.670357341
6235,140802.471797602
6236,304262.273685765
6237,155235.207689528
6238,700008.913345554
6239,543410.710837298
6240,233647.89542713
6241,190747.229579087
6242,186058.695830873
6243,338811.682377553
6244,261924.040499965
6245,188938.832222483
6246,356744.868138041
6247,135646.805825443
6248,227906.695998521
6249,243076.233588984
6250,182284.292909363
6251,131735.037593228
6252,551165.683330757
6253,191884.695685279
6254,145095.087112571
6255,106206.710786188
6256,322342.164764117
6257,111212.982402525
6258,1076104.3366874
6259,315887.299753463
6260,554173.015459907
6261,201070.840398935
6262,264206.105414248
6263,332630.985054537
6264,81016.6602393739
6265,36244.3364575742
6266,330644.444003066
6267,35492.6404721436
6268,1124167.81384005
